store_ID,store_name,address,lat,lng
10489,BOOKOFF 静岡島田店,静岡県島田市中河町8968-5,34.8370806,138.1817509
10490,BOOKOFF 広島隅の浜店,広島県広島市佐伯区隅の浜3-9-30,34.36094044,132.3462509
10491,BOOKOFF 松山中央店,愛媛県松山市中央2-82-1,33.85567516,132.7484025
10492,BOOKOFF マリエとやま店,富山県富山市桜町1丁目1-61 5F,36.70052004,137.2139737
10494,BOOKOFF 郡山安積店,福島県郡山市安積町3-5,37.35635348,140.3655117
10496,BOOKOFF 滋賀水口店,滋賀県甲賀市水口町綾野3-40,34.97639167,136.1684554
10497,BOOKOFF 堺御陵前店,大阪府堺市堺区新在家町東1-1-22,34.57125376,135.4679158
10499,BOOKOFF 札幌川下店,北海道札幌市白石区川下三条5-1-23,43.04847352,141.4472564
10502,BOOKOFF 石川七尾店,石川県七尾市藤橋町亥55-1,37.03739411,136.9537634
10505,BOOKOFF 魚津店,富山県魚津市江口257-1,36.83856326,137.4220173
10507,BOOKOFF 東川口マルエツ店,埼玉県川口市戸塚2-28-10,35.87270963,139.7493111
10511,BOOKOFF 市原辰巳台店,千葉県市原市辰巳台西2-1,35.5195683,140.1482006
10517,BOOKOFF PLUS 各務原インター店,岐阜県各務原市小佐野町2-6,35.38955575,136.827144
10518,BOOKOFF 大阪難波中店,大阪府大阪市浪速区難波中3-1-15,34.66273093,135.5003106
10519,BOOKOFF 網走店,北海道網走市駒場南8-87,43.99763125,144.2858811
10520,BOOKOFF 栃木さくら店,栃木県さくら市櫻野505,36.68207942,139.9754718
10522,BOOKOFF 柏高柳駅前店,千葉県柏市高柳1-6-6 ヤオコー3F,35.80807018,139.9981147
10523,BOOKOFF 福井鯖江店,福井県鯖江市下河端町13字4-1,35.96539171,136.1891244
10524,BOOKOFF 名古屋川原通店,愛知県名古屋市昭和区川原通1-24,35.15691903,136.9519421
10526,BOOKOFF 幡ヶ谷6号通店,東京都渋谷区幡ケ谷2-9-19,35.678326,139.6774158
10527,BOOKOFF 静岡長泉店,静岡県駿東郡長泉町竹原370-1,35.11674814,138.8986437
10528,BOOKOFF 守谷美園店,茨城県守谷市美園4-1-5,35.92406034,140.0005535
10529,BOOKOFF 行徳店,千葉県市川市関ヶ島16-2,35.68756936,139.91797824
10535,BOOKOFF 小田原蛍田店,神奈川県小田原市飯田岡39,35.28779248,139.1496582
10537,BOOKOFF 福島信夫ヶ丘店,福島県福島市高野河原下14-1,37.77203056,140.4905429
10538,BOOKOFF 長崎葉山店,長崎県長崎市葉山1-6-2,32.80443498,129.8506196
10539,BOOKOFF 東長崎店,長崎県長崎市田中町201-12,32.76271932,129.9511929
10540,BOOKOFF 相模大野店,神奈川県相模原市南区相模大野5-30-7,35.53043308,139.4309522
10542,BOOKOFF 長岡古正寺店,新潟県長岡市古正寺1-42-1,37.45375884,138.8199813
10546,BOOKOFF PLUS 富士中島店,静岡県富士市中島417-1,35.16235622,138.654388
10554,BOOKOFF 大分敷戸店,大分県大分市鴛野字行衛1012-1,33.18693888,131.6149482
10557,BOOKOFF 兵庫太子店,兵庫県揖保郡太子町東出262-1,34.8326476,134.5935543
